respondent_id,survey_year,technology,technology_family,selected
year_3_001963,year_3,ElasticSearch,DATABASE,False
year_3_001964,year_3,ElasticSearch,DATABASE,False
year_3_001965,year_3,ElasticSearch,DATABASE,False
year_3_001967,year_3,ElasticSearch,DATABASE,False
year_3_001968,year_3,ElasticSearch,DATABASE,True
year_3_001969,year_3,ElasticSearch,DATABASE,False
year_3_001970,year_3,ElasticSearch,DATABASE,False
year_3_001971,year_3,ElasticSearch,DATABASE,False
year_3_001972,year_3,ElasticSearch,DATABASE,False
year_3_001973,year_3,ElasticSearch,DATABASE,False
year_3_001977,year_3,ElasticSearch,DATABASE,False
year_3_001980,year_3,ElasticSearch,DATABASE,False
year_3_001981,year_3,ElasticSearch,DATABASE,False
year_3_001984,year_3,ElasticSearch,DATABASE,False
year_3_001985,year_3,ElasticSearch,DATABASE,False
year_3_001986,year_3,ElasticSearch,DATABASE,False
year_3_001987,year_3,ElasticSearch,DATABASE,False
year_3_001988,year_3,ElasticSearch,DATABASE,False
year_3_001991,year_3,ElasticSearch,DATABASE,False
year_3_001992,year_3,ElasticSearch,DATABASE,False
year_3_001995,year_3,ElasticSearch,DATABASE,True
year_3_001996,year_3,ElasticSearch,DATABASE,False
year_3_001998,year_3,ElasticSearch,DATABASE,False
year_3_001999,year_3,ElasticSearch,DATABASE,True
year_3_002003,year_3,ElasticSearch,DATABASE,False
year_3_002005,year_3,ElasticSearch,DATABASE,False
year_3_002007,year_3,ElasticSearch,DATABASE,False
year_3_002008,year_3,ElasticSearch,DATABASE,False
year_3_002010,year_3,ElasticSearch,DATABASE,False
year_3_002012,year_3,ElasticSearch,DATABASE,False
year_3_002013,year_3,ElasticSearch,DATABASE,True
year_3_002014,year_3,ElasticSearch,DATABASE,False
year_3_002016,year_3,ElasticSearch,DATABASE,False
year_3_002017,year_3,ElasticSearch,DATABASE,False
year_3_002019,year_3,ElasticSearch,DATABASE,False
year_3_002021,year_3,ElasticSearch,DATABASE,False
year_3_002024,year_3,ElasticSearch,DATABASE,False
year_3_002026,year_3,ElasticSearch,DATABASE,False
year_3_002027,year_3,ElasticSearch,DATABASE,False
year_3_002028,year_3,ElasticSearch,DATABASE,False
year_3_002031,year_3,ElasticSearch,DATABASE,False
year_3_002032,year_3,ElasticSearch,DATABASE,False
year_3_002034,year_3,ElasticSearch,DATABASE,False
year_3_002036,year_3,ElasticSearch,DATABASE,False
year_3_002038,year_3,ElasticSearch,DATABASE,False
year_3_002039,year_3,ElasticSearch,DATABASE,True
year_3_002040,year_3,ElasticSearch,DATABASE,False
year_3_002042,year_3,ElasticSearch,DATABASE,False
year_3_002046,year_3,ElasticSearch,DATABASE,True
year_3_002047,year_3,ElasticSearch,DATABASE,False
year_3_002049,year_3,ElasticSearch,DATABASE,True
year_3_002051,year_3,ElasticSearch,DATABASE,False
year_3_002053,year_3,ElasticSearch,DATABASE,False
year_3_002054,year_3,ElasticSearch,DATABASE,False
year_3_002055,year_3,ElasticSearch,DATABASE,False
year_3_002056,year_3,ElasticSearch,DATABASE,False
year_3_002057,year_3,ElasticSearch,DATABASE,False
year_3_002059,year_3,ElasticSearch,DATABASE,False
year_3_002060,year_3,ElasticSearch,DATABASE,False
year_3_002061,year_3,ElasticSearch,DATABASE,False
year_3_002063,year_3,ElasticSearch,DATABASE,False
year_3_002066,year_3,ElasticSearch,DATABASE,False
year_3_002067,year_3,ElasticSearch,DATABASE,False
year_3_002068,year_3,ElasticSearch,DATABASE,False
year_3_002070,year_3,ElasticSearch,DATABASE,False
year_3_002071,year_3,ElasticSearch,DATABASE,False
year_3_002073,year_3,ElasticSearch,DATABASE,False
year_3_002075,year_3,ElasticSearch,DATABASE,False
year_3_002078,year_3,ElasticSearch,DATABASE,False
year_3_002079,year_3,ElasticSearch,DATABASE,False
year_3_002081,year_3,ElasticSearch,DATABASE,False
year_3_002085,year_3,ElasticSearch,DATABASE,False
year_3_002086,year_3,ElasticSearch,DATABASE,True
year_3_002088,year_3,ElasticSearch,DATABASE,False
year_3_002089,year_3,ElasticSearch,DATABASE,False
year_3_002092,year_3,ElasticSearch,DATABASE,False
year_3_002093,year_3,ElasticSearch,DATABASE,False
year_3_002095,year_3,ElasticSearch,DATABASE,False
year_3_002096,year_3,ElasticSearch,DATABASE,False
year_3_002097,year_3,ElasticSearch,DATABASE,False
year_3_002098,year_3,ElasticSearch,DATABASE,False
year_3_002099,year_3,ElasticSearch,DATABASE,True
year_3_002101,year_3,ElasticSearch,DATABASE,False
year_3_002103,year_3,ElasticSearch,DATABASE,False
year_3_002106,year_3,ElasticSearch,DATABASE,False
year_3_002107,year_3,ElasticSearch,DATABASE,False
year_3_002109,year_3,ElasticSearch,DATABASE,False
year_3_002111,year_3,ElasticSearch,DATABASE,True
year_3_002113,year_3,ElasticSearch,DATABASE,False
year_3_002114,year_3,ElasticSearch,DATABASE,False
year_3_002115,year_3,ElasticSearch,DATABASE,False
year_3_002116,year_3,ElasticSearch,DATABASE,False
year_3_002117,year_3,ElasticSearch,DATABASE,False
year_3_002120,year_3,ElasticSearch,DATABASE,False
year_3_002122,year_3,ElasticSearch,DATABASE,False
year_3_002123,year_3,ElasticSearch,DATABASE,False
year_3_002125,year_3,ElasticSearch,DATABASE,False
year_3_002126,year_3,ElasticSearch,DATABASE,False
year_3_002127,year_3,ElasticSearch,DATABASE,False
year_3_002130,year_3,ElasticSearch,DATABASE,False
year_3_002131,year_3,ElasticSearch,DATABASE,False
year_3_002133,year_3,ElasticSearch,DATABASE,False
year_3_002135,year_3,ElasticSearch,DATABASE,False
year_3_002137,year_3,ElasticSearch,DATABASE,False
year_3_002138,year_3,ElasticSearch,DATABASE,False
year_3_002140,year_3,ElasticSearch,DATABASE,False
year_3_002141,year_3,ElasticSearch,DATABASE,False
year_3_002142,year_3,ElasticSearch,DATABASE,False
year_3_002143,year_3,ElasticSearch,DATABASE,False
year_3_002145,year_3,ElasticSearch,DATABASE,False
year_3_002146,year_3,ElasticSearch,DATABASE,False
year_3_002149,year_3,ElasticSearch,DATABASE,False
year_3_002151,year_3,ElasticSearch,DATABASE,False
year_3_002153,year_3,ElasticSearch,DATABASE,False
year_3_002154,year_3,ElasticSearch,DATABASE,False
year_3_002155,year_3,ElasticSearch,DATABASE,False
year_3_002156,year_3,ElasticSearch,DATABASE,False
year_3_002158,year_3,ElasticSearch,DATABASE,False
year_3_002161,year_3,ElasticSearch,DATABASE,False
year_3_002162,year_3,ElasticSearch,DATABASE,False
year_3_002163,year_3,ElasticSearch,DATABASE,False
year_3_002165,year_3,ElasticSearch,DATABASE,False
year_3_002167,year_3,ElasticSearch,DATABASE,False
year_3_002168,year_3,ElasticSearch,DATABASE,False
year_3_002169,year_3,ElasticSearch,DATABASE,False
year_3_002170,year_3,ElasticSearch,DATABASE,False
year_3_002171,year_3,ElasticSearch,DATABASE,False
year_3_002172,year_3,ElasticSearch,DATABASE,False
year_3_002173,year_3,ElasticSearch,DATABASE,False
year_3_002174,year_3,ElasticSearch,DATABASE,False
year_3_002176,year_3,ElasticSearch,DATABASE,False
year_3_002178,year_3,ElasticSearch,DATABASE,False
year_3_002180,year_3,ElasticSearch,DATABASE,True
year_3_002181,year_3,ElasticSearch,DATABASE,False
year_3_002183,year_3,ElasticSearch,DATABASE,False
year_3_002184,year_3,ElasticSearch,DATABASE,False
year_3_002185,year_3,ElasticSearch,DATABASE,False
year_3_002186,year_3,ElasticSearch,DATABASE,False
year_3_002190,year_3,ElasticSearch,DATABASE,False
year_3_002192,year_3,ElasticSearch,DATABASE,False
year_3_002193,year_3,ElasticSearch,DATABASE,False
year_3_002194,year_3,ElasticSearch,DATABASE,False
year_3_002195,year_3,ElasticSearch,DATABASE,False
year_3_002196,year_3,ElasticSearch,DATABASE,False
year_3_002197,year_3,ElasticSearch,DATABASE,False
year_3_002198,year_3,ElasticSearch,DATABASE,False
year_3_002199,year_3,ElasticSearch,DATABASE,False
year_3_002200,year_3,ElasticSearch,DATABASE,False
year_3_002201,year_3,ElasticSearch,DATABASE,True
year_3_002202,year_3,ElasticSearch,DATABASE,False
year_3_002203,year_3,ElasticSearch,DATABASE,False
year_3_002205,year_3,ElasticSearch,DATABASE,False
year_3_002206,year_3,ElasticSearch,DATABASE,False
year_3_002207,year_3,ElasticSearch,DATABASE,False
year_3_002208,year_3,ElasticSearch,DATABASE,False
year_3_002210,year_3,ElasticSearch,DATABASE,True
year_3_002212,year_3,ElasticSearch,DATABASE,False
year_3_002213,year_3,ElasticSearch,DATABASE,False
year_3_002215,year_3,ElasticSearch,DATABASE,False
year_3_002219,year_3,ElasticSearch,DATABASE,False
year_3_002221,year_3,ElasticSearch,DATABASE,True
year_3_002224,year_3,ElasticSearch,DATABASE,False
year_3_002225,year_3,ElasticSearch,DATABASE,False
year_3_002226,year_3,ElasticSearch,DATABASE,True
year_3_002227,year_3,ElasticSearch,DATABASE,False
year_3_002229,year_3,ElasticSearch,DATABASE,False
year_3_002230,year_3,ElasticSearch,DATABASE,False
year_3_002231,year_3,ElasticSearch,DATABASE,False
year_3_002232,year_3,ElasticSearch,DATABASE,False
year_3_002233,year_3,ElasticSearch,DATABASE,False
year_3_002237,year_3,ElasticSearch,DATABASE,False
year_3_002238,year_3,ElasticSearch,DATABASE,False
year_3_002239,year_3,ElasticSearch,DATABASE,False
year_3_002240,year_3,ElasticSearch,DATABASE,False
year_3_002242,year_3,ElasticSearch,DATABASE,False
year_3_002244,year_3,ElasticSearch,DATABASE,False
year_3_002247,year_3,ElasticSearch,DATABASE,False
year_3_002248,year_3,ElasticSearch,DATABASE,False
year_3_002250,year_3,ElasticSearch,DATABASE,False
year_3_002251,year_3,ElasticSearch,DATABASE,False
year_3_002252,year_3,ElasticSearch,DATABASE,False
year_3_002254,year_3,ElasticSearch,DATABASE,True
year_3_002255,year_3,ElasticSearch,DATABASE,False
year_3_002257,year_3,ElasticSearch,DATABASE,True
year_3_002259,year_3,ElasticSearch,DATABASE,False
year_3_002260,year_3,ElasticSearch,DATABASE,False
year_3_002261,year_3,ElasticSearch,DATABASE,False
year_3_002263,year_3,ElasticSearch,DATABASE,False
year_3_002264,year_3,ElasticSearch,DATABASE,False
year_3_002265,year_3,ElasticSearch,DATABASE,False
year_3_002267,year_3,ElasticSearch,DATABASE,False
year_3_002272,year_3,ElasticSearch,DATABASE,False
year_3_002273,year_3,ElasticSearch,DATABASE,False
year_3_002274,year_3,ElasticSearch,DATABASE,False
year_3_002275,year_3,ElasticSearch,DATABASE,False
year_3_002276,year_3,ElasticSearch,DATABASE,False
year_3_002277,year_3,ElasticSearch,DATABASE,False
year_3_002278,year_3,ElasticSearch,DATABASE,False
year_3_002279,year_3,ElasticSearch,DATABASE,False
year_3_002282,year_3,ElasticSearch,DATABASE,False
year_3_002285,year_3,ElasticSearch,DATABASE,False
year_3_002288,year_3,ElasticSearch,DATABASE,False
year_3_002292,year_3,ElasticSearch,DATABASE,False
year_3_002297,year_3,ElasticSearch,DATABASE,False
year_3_002301,year_3,ElasticSearch,DATABASE,False
year_3_002303,year_3,ElasticSearch,DATABASE,False
year_3_002305,year_3,ElasticSearch,DATABASE,False
year_3_002306,year_3,ElasticSearch,DATABASE,False
year_3_002309,year_3,ElasticSearch,DATABASE,False
year_3_002311,year_3,ElasticSearch,DATABASE,False
year_3_002312,year_3,ElasticSearch,DATABASE,False
year_3_002313,year_3,ElasticSearch,DATABASE,False
year_3_002314,year_3,ElasticSearch,DATABASE,False
year_3_002315,year_3,ElasticSearch,DATABASE,False
year_3_002316,year_3,ElasticSearch,DATABASE,False
year_3_002317,year_3,ElasticSearch,DATABASE,False
year_3_002319,year_3,ElasticSearch,DATABASE,False
year_3_002320,year_3,ElasticSearch,DATABASE,False
year_3_002321,year_3,ElasticSearch,DATABASE,False
year_3_002327,year_3,ElasticSearch,DATABASE,False
year_3_002330,year_3,ElasticSearch,DATABASE,False
year_3_002333,year_3,ElasticSearch,DATABASE,False
year_3_002337,year_3,ElasticSearch,DATABASE,False
year_3_002339,year_3,ElasticSearch,DATABASE,False
year_3_002340,year_3,ElasticSearch,DATABASE,False
year_3_002344,year_3,ElasticSearch,DATABASE,False
year_3_002345,year_3,ElasticSearch,DATABASE,False
year_3_002348,year_3,ElasticSearch,DATABASE,False
year_3_002349,year_3,ElasticSearch,DATABASE,False
year_3_002350,year_3,ElasticSearch,DATABASE,False
year_3_002351,year_3,ElasticSearch,DATABASE,True
year_3_002353,year_3,ElasticSearch,DATABASE,False
year_3_002354,year_3,ElasticSearch,DATABASE,False
year_3_002355,year_3,ElasticSearch,DATABASE,False
year_3_002356,year_3,ElasticSearch,DATABASE,False
year_3_002357,year_3,ElasticSearch,DATABASE,False
year_3_002358,year_3,ElasticSearch,DATABASE,False
year_3_002359,year_3,ElasticSearch,DATABASE,False
year_3_002362,year_3,ElasticSearch,DATABASE,True
year_3_002363,year_3,ElasticSearch,DATABASE,False
year_3_002364,year_3,ElasticSearch,DATABASE,False
year_3_002366,year_3,ElasticSearch,DATABASE,False
year_3_002370,year_3,ElasticSearch,DATABASE,False
year_3_002372,year_3,ElasticSearch,DATABASE,False
year_3_002373,year_3,ElasticSearch,DATABASE,False
year_3_002374,year_3,ElasticSearch,DATABASE,False
year_3_002377,year_3,ElasticSearch,DATABASE,False
year_3_002379,year_3,ElasticSearch,DATABASE,False
year_3_002381,year_3,ElasticSearch,DATABASE,False
year_3_002382,year_3,ElasticSearch,DATABASE,False
year_3_002383,year_3,ElasticSearch,DATABASE,False
year_3_002385,year_3,ElasticSearch,DATABASE,False
year_3_002386,year_3,ElasticSearch,DATABASE,False
year_3_002388,year_3,ElasticSearch,DATABASE,False
year_3_002389,year_3,ElasticSearch,DATABASE,False
year_3_002390,year_3,ElasticSearch,DATABASE,False
year_3_002391,year_3,ElasticSearch,DATABASE,False
year_3_002395,year_3,ElasticSearch,DATABASE,False
year_3_002398,year_3,ElasticSearch,DATABASE,False
year_3_002399,year_3,ElasticSearch,DATABASE,False
year_3_002400,year_3,ElasticSearch,DATABASE,False
year_3_002401,year_3,ElasticSearch,DATABASE,False
year_3_002403,year_3,ElasticSearch,DATABASE,False
year_3_002405,year_3,ElasticSearch,DATABASE,False
year_3_002409,year_3,ElasticSearch,DATABASE,False
year_3_002410,year_3,ElasticSearch,DATABASE,False
year_3_002411,year_3,ElasticSearch,DATABASE,False
year_3_002413,year_3,ElasticSearch,DATABASE,False
year_3_002414,year_3,ElasticSearch,DATABASE,False
year_3_002415,year_3,ElasticSearch,DATABASE,False
year_3_002419,year_3,ElasticSearch,DATABASE,False
year_3_002420,year_3,ElasticSearch,DATABASE,True
year_3_002422,year_3,ElasticSearch,DATABASE,False
year_3_002424,year_3,ElasticSearch,DATABASE,False
year_3_002425,year_3,ElasticSearch,DATABASE,False
year_3_002426,year_3,ElasticSearch,DATABASE,False
year_3_002427,year_3,ElasticSearch,DATABASE,False
year_3_002428,year_3,ElasticSearch,DATABASE,False
year_3_002429,year_3,ElasticSearch,DATABASE,False
year_3_002430,year_3,ElasticSearch,DATABASE,False
year_3_002431,year_3,ElasticSearch,DATABASE,False
year_3_002432,year_3,ElasticSearch,DATABASE,False
year_3_002433,year_3,ElasticSearch,DATABASE,False
year_3_002434,year_3,ElasticSearch,DATABASE,False
year_3_002435,year_3,ElasticSearch,DATABASE,False
year_3_002436,year_3,ElasticSearch,DATABASE,False
year_3_002438,year_3,ElasticSearch,DATABASE,False
year_3_002439,year_3,ElasticSearch,DATABASE,False
year_3_002440,year_3,ElasticSearch,DATABASE,True
year_3_002441,year_3,ElasticSearch,DATABASE,False
year_3_002442,year_3,ElasticSearch,DATABASE,False
year_3_002443,year_3,ElasticSearch,DATABASE,False
year_3_002444,year_3,ElasticSearch,DATABASE,False
year_3_002445,year_3,ElasticSearch,DATABASE,False
year_3_002446,year_3,ElasticSearch,DATABASE,False
year_3_002447,year_3,ElasticSearch,DATABASE,False
year_3_002448,year_3,ElasticSearch,DATABASE,False
year_3_002449,year_3,ElasticSearch,DATABASE,False
year_3_002450,year_3,ElasticSearch,DATABASE,False
year_3_002451,year_3,ElasticSearch,DATABASE,False
year_3_002452,year_3,ElasticSearch,DATABASE,False
year_3_002454,year_3,ElasticSearch,DATABASE,False
year_3_002456,year_3,ElasticSearch,DATABASE,False
year_3_002457,year_3,ElasticSearch,DATABASE,True
year_3_002458,year_3,ElasticSearch,DATABASE,False
year_3_002459,year_3,ElasticSearch,DATABASE,False
year_3_002460,year_3,ElasticSearch,DATABASE,False
year_3_002461,year_3,ElasticSearch,DATABASE,False
year_3_002462,year_3,ElasticSearch,DATABASE,True
year_3_002463,year_3,ElasticSearch,DATABASE,False
year_3_002464,year_3,ElasticSearch,DATABASE,False
year_3_002465,year_3,ElasticSearch,DATABASE,False
year_3_002468,year_3,ElasticSearch,DATABASE,False
year_3_002469,year_3,ElasticSearch,DATABASE,True
year_3_002470,year_3,ElasticSearch,DATABASE,False
year_3_002471,year_3,ElasticSearch,DATABASE,False
year_3_002475,year_3,ElasticSearch,DATABASE,False
year_3_002477,year_3,ElasticSearch,DATABASE,False
year_3_002486,year_3,ElasticSearch,DATABASE,False
year_3_002489,year_3,ElasticSearch,DATABASE,False
year_3_002490,year_3,ElasticSearch,DATABASE,False
year_3_002494,year_3,ElasticSearch,DATABASE,False
year_3_002496,year_3,ElasticSearch,DATABASE,False
year_3_002497,year_3,ElasticSearch,DATABASE,False
year_3_002498,year_3,ElasticSearch,DATABASE,False
year_3_002499,year_3,ElasticSearch,DATABASE,False
year_3_002501,year_3,ElasticSearch,DATABASE,False
year_3_002506,year_3,ElasticSearch,DATABASE,False
year_3_002509,year_3,ElasticSearch,DATABASE,False
year_3_002510,year_3,ElasticSearch,DATABASE,False
year_3_002512,year_3,ElasticSearch,DATABASE,False
year_3_002515,year_3,ElasticSearch,DATABASE,False
year_3_002518,year_3,ElasticSearch,DATABASE,False
year_3_002520,year_3,ElasticSearch,DATABASE,False
year_3_002521,year_3,ElasticSearch,DATABASE,False
year_3_002522,year_3,ElasticSearch,DATABASE,False
year_3_002523,year_3,ElasticSearch,DATABASE,False
year_3_002524,year_3,ElasticSearch,DATABASE,False
year_3_002525,year_3,ElasticSearch,DATABASE,False
year_3_002526,year_3,ElasticSearch,DATABASE,False
year_3_002527,year_3,ElasticSearch,DATABASE,False
year_3_002531,year_3,ElasticSearch,DATABASE,False
year_3_002532,year_3,ElasticSearch,DATABASE,False
year_3_002535,year_3,ElasticSearch,DATABASE,False
year_3_002536,year_3,ElasticSearch,DATABASE,False
year_3_002537,year_3,ElasticSearch,DATABASE,False
year_3_002538,year_3,ElasticSearch,DATABASE,False
year_3_002540,year_3,ElasticSearch,DATABASE,False
year_3_002542,year_3,ElasticSearch,DATABASE,False
year_3_002543,year_3,ElasticSearch,DATABASE,False
year_3_002544,year_3,ElasticSearch,DATABASE,False
year_3_002545,year_3,ElasticSearch,DATABASE,False
year_3_002546,year_3,ElasticSearch,DATABASE,False
year_3_002547,year_3,ElasticSearch,DATABASE,False
year_3_002548,year_3,ElasticSearch,DATABASE,False
year_3_002550,year_3,ElasticSearch,DATABASE,False
year_3_002552,year_3,ElasticSearch,DATABASE,False
year_3_002553,year_3,ElasticSearch,DATABASE,False
year_3_002554,year_3,ElasticSearch,DATABASE,False
year_3_002555,year_3,ElasticSearch,DATABASE,False
year_3_002556,year_3,ElasticSearch,DATABASE,False
year_3_002557,year_3,ElasticSearch,DATABASE,False
year_3_002558,year_3,ElasticSearch,DATABASE,False
year_3_002559,year_3,ElasticSearch,DATABASE,False
year_3_002560,year_3,ElasticSearch,DATABASE,False
year_3_002563,year_3,ElasticSearch,DATABASE,False
year_3_002564,year_3,ElasticSearch,DATABASE,False
year_3_002565,year_3,ElasticSearch,DATABASE,False
year_3_002566,year_3,ElasticSearch,DATABASE,False
year_3_002568,year_3,ElasticSearch,DATABASE,False
year_3_002569,year_3,ElasticSearch,DATABASE,False
year_3_002570,year_3,ElasticSearch,DATABASE,False
year_3_002571,year_3,ElasticSearch,DATABASE,False
year_3_002572,year_3,ElasticSearch,DATABASE,False
year_3_002574,year_3,ElasticSearch,DATABASE,False
year_3_002576,year_3,ElasticSearch,DATABASE,False
year_3_002577,year_3,ElasticSearch,DATABASE,False
year_3_002578,year_3,ElasticSearch,DATABASE,False
year_3_002580,year_3,ElasticSearch,DATABASE,False
year_3_002581,year_3,ElasticSearch,DATABASE,False
year_3_002582,year_3,ElasticSearch,DATABASE,False
year_3_002584,year_3,ElasticSearch,DATABASE,False
year_3_002587,year_3,ElasticSearch,DATABASE,True
year_3_002588,year_3,ElasticSearch,DATABASE,False
year_3_002589,year_3,ElasticSearch,DATABASE,False
